"BN/Registration number","Fiscal period end","Form ID","500","505","510","515","520","525","530","535","540","545","550","555","560","565","580"
"887283992RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","LABOUR",$330.00
"887288793RR0001",2024-8-31 00:00:00,"27",,"Y",,"Y",,,,,,,,"Y","Y",,$26833.00
"887296226RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$189.00
"887305191RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,"Y",,,$1985.00
"887327906RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,,,,,"Y","Y","SILENT AUCTION ITEMS - TOYS, T",$466.00
"887333482RR0001",2024-3-31 00:00:00,"27","Y","Y",,,,,"Y",,"Y","Y",,"Y","Y","CULINARY EQUIPMENT",$92507.00
"887351864RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","MUSIC AMPLIFIER SYSTEM",$600.00
"887360709RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","PET FOOD, PET SUPPLIES, COMPUTER",$9676.00
"887369791RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","program supplies, gift cards, maintenance supplies",$7374.00
"887378958RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","SERVICES PHOTOGRAPHIES",$1235.00
"887379063RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","TRAVEL EXPENSES AT CRA RATES FOR AVP-C PURPOSES",$1878.00
"887384352RR0001",2024-3-31 00:00:00,"27","Y",,,,,,,,,,"Y",,"Y","BILLETS D'ÉVÉNEMENT",$1035096.00
"887385433RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,,,"Y","music instruments",$975.00
"887391068RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","OFFICE FURNITURE",$214.00
"887399590RR0001",2024-1-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$2023.00
"887407195RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$127965.00
"887427839RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$960.00
"887429207RR0001",2024-10-31 00:00:00,"27",,,,,,,,,,,,,"Y","Hay Wagon and Tent",$1079.00
"887437432RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","SUPPLIES",
"887446284RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Accounting fees",$1800.00
"887515591RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","10422",$10422.00
"887517332RR0001",2024-12-31 00:00:00,"27",,,,,,,,,"Y",,,,,,$75752.00
"887533263RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","INSTURCTOR DONATED FOR TIME",$320.00
"887564060RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,,"Y","Y","gift baskets, china, tires,",$4192.00
"887564797RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","Entretien de pelouse",$120265.00
"887579720RR0001",2024-5-31 00:00:00,"27",,,,,,,,,,,,,"Y","FLOWERS",$28.00
"887586196RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$16645.00
"887592285RR0001",2024-3-31 00:00:00,"27",,,,"Y",,,,,,,,,"Y","FUNDRAISER PRIZES",$32001.00
"887607901RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","EXCAVATOR SERVICES FOR DITCHING FOR CONCRETE PAD INSTALL",$1500.00
"887610194RR0001",2024-4-30 00:00:00,"27",,,,,,,,,,,,,"Y","FLOWERS",$355.00
"887615284RR0001",2024-4-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$13024.00
"887640662RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","Storage rental",$8316.00
"887658664RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","TRANCE X EBIKE",$8999.00
"887679595RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,,,$60601.00
"887684553RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,"Y","STAMPS",$7562.00
"887700862RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","SPORTS TICKETS",$621.00
"887712891RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$94970.00
"887718203RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$7508.00
"887731123RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,"Y",,,,,,,$34799.00
"887754067RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","LANDSCAPE PROJECT",$1036.00
"887756435RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,"Y",,"Y","AUCTION",$15520.00
"887764231RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","CLEANING SUPPLIES, MEMBER DONATED GIFTS FOR RAFFLE",$1944.00
"887767507RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Homemade quilts for distribution to graduating campers",$8400.00
"887768661RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$18218.00
"887769552RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","minority property interests, promissory notes",$17791754.00
"887776094RR0001",2024-4-30 00:00:00,"27",,,,,,,,,"Y",,,,"Y","REMOVAL OF PORTABLE - SERVICE,",$91098.00
"887836468RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$96230.00
"887850865RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,,"Y","Y","LINENS, DISHES, SILVERWARE",$18640.00
"887861730RR0001",2024-3-31 00:00:00,"27",,,"Y","Y",,,,,,"Y",,,"Y","CARTES CADEAUX",$88289.00
"887886232RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","JOUETS",$10852.00
"887886752RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$13454.00
"887906121RR0001",2024-6-30 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$7309.00
"887918183RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","Contributions to holiday party, raffle prize, supplies.",$434.00
"887918316RR0001",2024-12-31 00:00:00,"27",,"Y",,,,,,,,,,,,,$42535.00
"887925469RR0001",2024-11-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$2999974.00
"887943249RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,,,$625.00
"887956241RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,,,"Y","silent auction items",$130.00
"887968568RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,"Y",,,,,,,$4937.00
"887974269RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1883.00
"887978963RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","MEMBERSHIP",$788.00
"887990661RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$252515.00
"887995868RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","RETAIL CERTIFICATES, WINE, SPIRITS, FLOWERS",$420.00
"888005840RR0001",2024-4-30 00:00:00,"27",,,,,,,"Y",,,,"Y",,,,$1294792.00
"888026390RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","CHURCH SUPPLIES, FLOWERS, LAWN MAINTENANCE",$2474.00
"888042439RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,"Y",,"Y","SUPPLIES",$95659.00
"888047826RR0001",2024-6-30 00:00:00,"27",,,,,,,,,"Y",,"Y",,,,$20486265.00
"888055795RR0001",2024-12-31 00:00:00,"27",,,,"Y",,,,,,,,,,,$24553.00
"888060993RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","FUEL FOR MAINTENANCE EQUIPMENT",$1928.00
"888062445RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$300.00
"888080447RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,"Y","Miscellaneous church supplies and expenses",$25152.00
"888098449RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,"Y",,"Y","GIFT CARDS",$466962.00
"888104841RR0001",2024-11-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$197169.00
"888110996RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,"Y","FLOWERS, HALL RENTAL",$1885.00
"888125747RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","DIVERS ITEM POUR ENCAN",$4519.00
"888127669RR0001",2024-2-28 00:00:00,"27","Y",,,,,,,,,,,,,,$20889.00
"888144797RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$5500.00
"888153848RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,,,"Y","Y",,,,$30992.00
"888179595RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Yard maintenance paid for by member of congregation",$1800.00
"888179702RR0001",2024-4-30 00:00:00,"27",,,,,,,,,,,,,"Y","Life Insurance Premium",$2724.00
"888185261RR0001",2024-5-31 00:00:00,"27",,,,,,,,,,,,,"Y","Musical Scores",$522.00
"888188661RR0001",2024-4-30 00:00:00,"27",,,,,,,"Y",,,,"Y",,,,$8618183.00
"888189263RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,,,$1660.00
"888192515RR0001",2024-1-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$25177.00
"888199247RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","OFFICE SUPPLIES",$115.00
"888199734RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,,"Y","FEED",$3745.00
"888206067RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","1) Use of a private renal property's garage to store TCO's props free of charge, vacation package as a prize in the fundraising event in Oct 2023",$4763.00
"888215191RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$2000.00
"888226867RR0001",2024-3-31 00:00:00,"27",,,,,,,,"Y",,,,,,,$2000.00
"888227451RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,,,$200.00
"888228798RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$30322.00
"888229192RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,"Y",,,"Y",,$3597.00
"888256849RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,"Y","Y","CDs, DVDs, Audio Books, Board Games, Video Games and Nature Kits",$10854.00
"888260213RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","PIANO",$400.00
"888261245RR0001",2024-6-30 00:00:00,"27",,"Y",,,,,,,,,,,,,$25650.00
"888282753RR0001",2024-6-30 00:00:00,"27",,,,,"Y",,,,,,,,,,$4612.00
"888288669RR0001",2024-2-28 00:00:00,"27",,,"Y",,,,,,,,"Y","Y",,,$2940.00
"888300035RR0001",2024-10-31 00:00:00,"27",,"Y","Y",,,,,,,,,,"Y","GIFT CERTIFICATE",$1097.00
"888314648RR0001",2024-3-31 00:00:00,"27","Y",,,,,,,,,,"Y",,"Y","STUFFED TOYS",$719144.00
"888317864RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","LAND, SUPPLIES, ASSETS",$1147842.00
"888328432RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","Furniture",$1600.00
"888337839RR0001",2024-6-30 00:00:00,"27",,,"Y",,,,,,,,,,,,$1500.00
"888344868RR0001",2024-7-31 00:00:00,"27","Y",,,,,,,,,,,,"Y","various items for a silent auction and dinner including gift certificates etc",$2905.00
"888352390RR0001",2024-10-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","PICNIC TABLES",$8355.00
"888364262RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","FOOD/LIGHTS/STORAGE",$76251.00
"888370665RR0001",2024-7-31 00:00:00,"27",,"Y",,,,,,,,,,,,,$200.00
"888413242RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Musical Instrument - Trombone",$500.00
"888422193RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$829025.00
"888422615RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$22638.00
"888426509RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,"Y",,,,,"Y","PET FOOD",$19718.00
"888441995RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$19998.00
"888443991RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,"Y","BICYCLES",$700.00
"888452091RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","PLAYGROUND FOR SCHOOL",$187000.00
"888453644RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$525.00
"888460441RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,"Y","Y",,,,,"Y","JERSEYS, ART WORK",$232335.00
"888466844RR0001",2024-12-31 00:00:00,"27",,,,,,,,,"Y",,,,,,$145062.00
"888466927RR0001",2024-8-31 00:00:00,"27",,,"Y",,,,,,,,,"Y",,,$3100.00
"888475464RR0001",2024-6-30 00:00:00,"27","Y",,,,,,,,,,,"Y","Y","Judaica and services for a silent auction",$4810.00
"888488400RR0001",2024-6-30 00:00:00,"27",,,,,,,,"Y",,,,,,,$5561.00
"888497443RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$9942.00
"888499241RR0001",2024-12-31 00:00:00,"27",,,,,,,"Y",,,,"Y",,,,$1326883.00
"888504669RR0001",2024-8-31 00:00:00,"27","Y",,,,,,,,,,,,,,$3534.00
"888521044RR0001",2024-4-30 00:00:00,"27",,,"Y",,,,,,,,,,,,$200.00
"888524840RR0001",2024-3-31 00:00:00,"27","Y",,,,,,,,,,,,"Y","Water, Signage, IT equipment, auction items",$13858.00
"888525409RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Accounting Services",$500.00
"888534849RR0001",2024-3-31 00:00:00,"27",,,,,,,,"Y",,,,,,,$7399.00
"888541505RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","GYM RENTAL",$32780.00
"888544640RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Storage",$7566.00
"888550845RR0001",2024-3-31 00:00:00,"27",,,,"Y",,,,,,"Y","Y",,"Y","LOG HOMES",$220717.00
"888560059RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","SUPPLIES USED IN CHARI",$240.00
"888564267RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","SERVICES PROFESSIONNEL",$1610.00
"888584877RR0001",2024-7-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$411431.00
"888589397RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,,"Y","Y","FLOWERS, HITING STICK, BENOK OFC",$2971.00
"888604592RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,"Y",,,$4708.00
"888628450RR0001",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,,,$2012.00
"888652443RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$13049.00
"888656790RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","ALTAR PREP/MUSIC/ACCTG/ADMIN",$2983.00
"888662798RR0001",2024-11-30 00:00:00,"27",,,,,,,,,,,,,"Y","PRODUCTION MATERIALS",$1170.00
"888669462RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,,,,,"Y",,,$6083.00
"888671997RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Enseignes : 571$",$571.00
"888674249RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","TOYS, GIFT CARDS, SERV",$5585.00
"888697794RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,"Y",,,,"Y",,,,$51611.00
"888699790RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,"Y",,,,,$775.00
"888701661RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Piano (Kurtzmann Baby Grand)",$5000.00
"888703436RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","LIFE INSURANCE PREMIUM",$246.00
"888708591RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","FOOD",$2464.00
"888711546RR0001",2024-6-30 00:00:00,"27","Y",,,,,,"Y",,,,"Y","Y","Y","BILLETS DE SPECTACLE",$60882.00
"888713914RR0001",2024-3-31 00:00:00,"27",,,,,,,,"Y",,,,,,,$72000.00
"888717196RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","FOOD DONATION GOLF TOURNAMENT",$2400.00
"888719010RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","Cleaning Services",$1851.00
"888722949RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","Lay reader services",$2822.00
"888726742RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$600.00
"888728664RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$6200.00
"888729050RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,,,,,,"Y","Photography Service",$3150.00
"888734860RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$1593.00
"888738267RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","BUILDING",$20000.00
"888744869RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CARDS",$75.00
"888747847RR0001",2024-7-31 00:00:00,"27","Y","Y","Y",,,,,,,,,,,,$3950.00
"888751245RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,"Y","Y",,,"Y",,"Y","BAGS",$1792657.00
"888759248RR0001",2024-1-31 00:00:00,"27",,,,,,,,,,,,,"Y","DOG GROOMING SERVICES",$160.00
"888759941RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$525.00
"888769478RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,"Y",,"Y","Event Tickets",$108911.00
"888776945RR0001",2024-5-31 00:00:00,"27",,,"Y",,"Y",,,,,"Y",,,"Y","Various professional services",$22574.00
"888782570RR0001",2024-12-31 00:00:00,"27",,,,,,"Y",,,,,,,,,$950000.00
"888787066RR0001",2024-6-30 00:00:00,"27",,,"Y",,,,"Y",,,"Y","Y",,"Y","SAILBOAT",$632257.00
"888788999RR0001",2024-9-30 00:00:00,"27",,,,,,,,,,,,,"Y","Travel expense claims donated.",$1176.00
"888789393RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$9787.00
"888791142RR0001",2024-8-31 00:00:00,"27",,"Y","Y",,,,,,,"Y",,,"Y","Rent",$29586.00
"888793791RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,,,$8331.00
"888795192RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,"Y",,,"Y","SUPPLIES FOR FAITH PANTRY - ITEMS FOR WORSHIP SPACE",$3817.00
"888813045RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","CARTE CADEAUX SAX-RESTO-SPA",
"888813474RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$90.00
"888814662RR0001",2024-12-31 00:00:00,"27",,,,,,,,"Y",,,,,,,$74907.00
"888817269RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$149906.00
"888824448RR0001",2024-6-30 00:00:00,"27","Y",,"Y",,,,,,,,,,"Y","ENTERTAINMENT",$7702.00
"888860590RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$450.00
"888894052RR0001",2024-6-30 00:00:00,"27",,,,,,,"Y",,,,,,,,$971.00
"888894268RR0001",2024-12-31 00:00:00,"27",,,,,,,,"Y",,,,,,,$562.00
"888910866RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","FOOD GIFT CARDS",$7016.00
"888915394RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","GIFT CERTIFICATE",$300.00
"888915634RR0001",2024-4-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$36310.00
"888930542RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","SUPPLIES",$1589.00
"888937778RR0001",2024-6-30 00:00:00,"27","Y",,,,,,,,,,,,,,$17247.00
"888941440RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,"Y",,,"Y","yarn, machine, and materials for hats, scarves, thermals,  and blankets for toronto encampment dwellers.",$2850.00
"888943263RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","MATÉRIEL PUBLICITAIRE",$9898.00
"888945664RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","ITEMS USED FOR DISPLAYS",$2850.00
"888945722RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,,,"Y","Items for Silent auction - Fundraising Gala",$7046.00
"888953742RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,,,$43965.00
"888973195RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","KITCHEN SUPPLIES, MAINTENANCE ITEMS, DECOR, CRAFT SUPPLIES",$1772.00
"888991197RR0001",2024-9-30 00:00:00,"27","Y","Y",,,,,,,,,"Y",,"Y","Auction Items",$980901.00
"888999042RR0001",2024-10-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$13204019.00
"888999760RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$974.00
"889003240RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,"Y",,,,"Y",,,,$8114935.00
"889007597RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,"Y",,,"Y","Y",,,,$10886730.00
"889008843RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$8300.00
"889014593RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","PRODUCE AND MEAT",$36999.00
"889026605RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","PIANO",$2000.00
"889028338RR0001",2024-4-30 00:00:00,"27",,,,,,,,,,,"Y",,"Y",,$76698.00
"889033353RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","TENU DE LIVRE",$500.00
"889036455RR0001",2024-7-31 00:00:00,"27",,,"Y",,,,,,,"Y","Y",,,,$320286.00
"889078747RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$845.00
"889084034RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","PHOTOGRAPH, WEBSITE",$916.00
"889084364RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$83.00
"889091245RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$1154.00
"889096178RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,,,,,$12900.00
"889098174RR0001",2024-9-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$663823.00
"889101176RR0001",2024-4-30 00:00:00,"27",,,,,"Y",,,,,,,,,,$600.00
"889102281RR0001",2024-4-30 00:00:00,"27",,"Y",,,,,,,,,,,,,$1227.00
"889103156RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,,,"Y","DÉPANNAGE ALIMENTAIRE",$38317.00
"889112843RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$845.00
"889115176RR0001",2024-11-30 00:00:00,"27",,,,,,,,,,,"Y",,,,$70000000.00
"889134979RR0001",2024-12-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","tote bags, bicycle, gift baskets, hockey tickets",$2830.00
"889135810RR0001",2024-10-31 00:00:00,"27",,,"Y",,,,,,,,,,,,$17460.00
"889135844RR0001",2024-12-31 00:00:00,"27","Y",,"Y",,,,,,,,,"Y","Y","Gift Cards, Kitchen ware, toys",$2662.00
"889138772RR0001",2024-7-31 00:00:00,"27",,,,,,,,,,,,,"Y","FOOD, PEST CONTROL",$64191.00
"889140190RR0001",2024-6-30 00:00:00,"27",,,,,,,"Y",,,,,,,,$337.00
"889150595RR0001",2024-7-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$3675.00
"889153573RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","PROFESIONAL SERVICES",$1500.00
"889157194RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,"Y",,,,$318887.00
"889161717RR0001",2024-12-31 00:00:00,"27","Y",,,,,,,,,,"Y",,,,$36800.00
"889161790RR0002",2024-12-31 00:00:00,"27",,"Y","Y",,,,,,,,,,"Y","PAID EXTERNAL GRASS CUTTER",$1104.00
"889162392RR0001",2024-3-31 00:00:00,"27","Y",,,,,,,,,"Y",,,,,$2100.00
"889169066RR0001",2024-11-1 00:00:00,"27",,,,,,,,,,"Y",,,,,$3857.00
"889172094RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$4550.00
"889173399RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,,,"Y","QUILT",$200.00
"889180394RR0001",2024-3-31 00:00:00,"27","Y",,"Y",,,,,"Y",,"Y","Y",,"Y","sports equipment and tickets for fundraising",$415248.00
"889184040RR0001",2024-6-30 00:00:00,"27","Y",,,,,,,,,,,,,,
"889184628RR0001",2024-4-30 00:00:00,"27",,,,,,,,,,,,,"Y","SERVICES",$35728.00
"889212577RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","CANOE",$2500.00
"889223806RR0001",2024-5-31 00:00:00,"27",,"Y","Y",,,,,,,"Y",,,"Y","Religious literature, accounting services",$6088.00
"889234399RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$26517.00
"889239067RR0001",2024-9-30 00:00:00,"27",,,,"Y",,,,,,,,,"Y","FOOD DONATIONS PRIZES FOR KIDS GAMES",$13460.00
"889246245RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,"Y",,,,,$1895.00
"889255642RR0001",2024-9-30 00:00:00,"27","Y",,,,,,,,,,,,"Y","SOIL AND ANNUAL PLANTS",$1075.00
"889256913RR0001",2024-6-30 00:00:00,"27",,,,,,,,"Y",,,,,"Y","DONS EN NATURE",$222586.00
"889262176RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,"Y",,,,,$1548.00
"889273173RR0001",2024-8-31 00:00:00,"27","Y",,,,,,,,,,,,,,$4615.00
"889288049RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$2277.00
"889288502RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$88422.00
"889303921RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,,,,,$3766.00
"889317590RR0002",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,,,$173741.00
"889326278RR0001",2024-3-31 00:00:00,"27",,,,,,,"Y",,,,"Y",,"Y","TOYS & SPORT GAME TOCKET",$1431063.00
"889327466RR0001",2024-3-31 00:00:00,"27",,,"Y",,,,,,,,,,"Y","GIFT CARDS, OFFICE SUPPLIES",$2556.00
"889331773RR0001",2024-6-30 00:00:00,"27",,,"Y",,,,,,,,,,,,$215.00
"889339248RR0001",2024-12-31 00:00:00,"27","Y",,,"Y",,,,,,"Y",,"Y",,,$247046.00
"889340378RR0002",2024-12-31 00:00:00,"27",,,,,,,,,,,,,"Y","LOBSTER",$1921.00
"889340899RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,"Y",,"Y","AUCTION PRIZES",$184891.00
